output_filename,voice_prompt,style_prompt,voice_id,style_id,pitch,speed,loudness,arousal,valence
V23_S33.wav,"Voice: young, male, high pitch, and clear texture.","Style: normal speed, quiet, high arousal, negative valence.",V23,S33,high,normal,quiet,high,negative
V23_S34.wav,"Voice: young, male, high pitch, and clear texture.","Style: normal speed, quiet, high arousal, neutral valence.",V23,S34,high,normal,quiet,high,neutral
V23_S35.wav,"Voice: young, male, high pitch, and clear texture.","Style: normal speed, quiet, high arousal, positive valence.",V23,S35,high,normal,quiet,high,positive
V23_S36.wav,"Voice: young, male, high pitch, and clear texture.","Style: normal speed, normal loudness, low arousal, negative valence.",V23,S36,high,normal,normal,low,negative
V23_S37.wav,"Voice: young, male, high pitch, and clear texture.","Style: normal speed, normal loudness, low arousal, neutral valence.",V23,S37,high,normal,normal,low,neutral
V23_S38.wav,"Voice: young, male, high pitch, and clear texture.","Style: normal speed, normal loudness, low arousal, positive valence.",V23,S38,high,normal,normal,low,positive
V23_S39.wav,"Voice: young, male, high pitch, and clear texture.","Style: normal speed, normal loudness, neutral arousal, negative valence.",V23,S39,high,normal,normal,neutral,negative
V23_S40.wav,"Voice: young, male, high pitch, and clear texture.","Style: normal speed, normal loudness, neutral arousal, neutral valence.",V23,S40,high,normal,normal,neutral,neutral
V23_S41.wav,"Voice: young, male, high pitch, and clear texture.","Style: normal speed, normal loudness, neutral arousal, positive valence.",V23,S41,high,normal,normal,neutral,positive
V23_S42.wav,"Voice: young, male, high pitch, and clear texture.","Style: normal speed, normal loudness, high arousal, negative valence.",V23,S42,high,normal,normal,high,negative
V23_S43.wav,"Voice: young, male, high pitch, and clear texture.","Style: normal speed, normal loudness, high arousal, neutral valence.",V23,S43,high,normal,normal,high,neutral
V23_S44.wav,"Voice: young, male, high pitch, and clear texture.","Style: normal speed, normal loudness, high arousal, positive valence.",V23,S44,high,normal,normal,high,positive
V23_S45.wav,"Voice: young, male, high pitch, and clear texture.","Style: normal speed, loud, low arousal, negative valence.",V23,S45,high,normal,loud,low,negative
V23_S46.wav,"Voice: young, male, high pitch, and clear texture.","Style: normal speed, loud, low arousal, neutral valence.",V23,S46,high,normal,loud,low,neutral
V23_S47.wav,"Voice: young, male, high pitch, and clear texture.","Style: normal speed, loud, low arousal, positive valence.",V23,S47,high,normal,loud,low,positive
V23_S48.wav,"Voice: young, male, high pitch, and clear texture.","Style: normal speed, loud, neutral arousal, negative valence.",V23,S48,high,normal,loud,neutral,negative
V23_S49.wav,"Voice: young, male, high pitch, and clear texture.","Style: normal speed, loud, neutral arousal, neutral valence.",V23,S49,high,normal,loud,neutral,neutral
V23_S50.wav,"Voice: young, male, high pitch, and clear texture.","Style: normal speed, loud, neutral arousal, positive valence.",V23,S50,high,normal,loud,neutral,positive
V23_S51.wav,"Voice: young, male, high pitch, and clear texture.","Style: normal speed, loud, high arousal, negative valence.",V23,S51,high,normal,loud,high,negative
V23_S52.wav,"Voice: young, male, high pitch, and clear texture.","Style: normal speed, loud, high arousal, neutral valence.",V23,S52,high,normal,loud,high,neutral
V23_S53.wav,"Voice: young, male, high pitch, and clear texture.","Style: normal speed, loud, high arousal, positive valence.",V23,S53,high,normal,loud,high,positive
V23_S54.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, quiet, low arousal, negative valence.",V23,S54,high,fast,quiet,low,negative
V23_S55.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, quiet, low arousal, neutral valence.",V23,S55,high,fast,quiet,low,neutral
V23_S56.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, quiet, low arousal, positive valence.",V23,S56,high,fast,quiet,low,positive
V23_S57.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, quiet, neutral arousal, negative valence.",V23,S57,high,fast,quiet,neutral,negative
V23_S58.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, quiet, neutral arousal, neutral valence.",V23,S58,high,fast,quiet,neutral,neutral
V23_S59.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, quiet, neutral arousal, positive valence.",V23,S59,high,fast,quiet,neutral,positive
V23_S60.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, quiet, high arousal, negative valence.",V23,S60,high,fast,quiet,high,negative
V23_S61.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, quiet, high arousal, neutral valence.",V23,S61,high,fast,quiet,high,neutral
V23_S62.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, quiet, high arousal, positive valence.",V23,S62,high,fast,quiet,high,positive
V23_S63.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, normal loudness, low arousal, negative valence.",V23,S63,high,fast,normal,low,negative
V23_S64.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, normal loudness, low arousal, neutral valence.",V23,S64,high,fast,normal,low,neutral
V23_S65.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, normal loudness, low arousal, positive valence.",V23,S65,high,fast,normal,low,positive
V23_S66.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, normal loudness, neutral arousal, negative valence.",V23,S66,high,fast,normal,neutral,negative
V23_S67.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, normal loudness, neutral arousal, neutral valence.",V23,S67,high,fast,normal,neutral,neutral
V23_S68.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, normal loudness, neutral arousal, positive valence.",V23,S68,high,fast,normal,neutral,positive
V23_S69.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, normal loudness, high arousal, negative valence.",V23,S69,high,fast,normal,high,negative
V23_S70.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, normal loudness, high arousal, neutral valence.",V23,S70,high,fast,normal,high,neutral
V23_S71.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, normal loudness, high arousal, positive valence.",V23,S71,high,fast,normal,high,positive
V23_S72.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, loud, low arousal, negative valence.",V23,S72,high,fast,loud,low,negative
V23_S73.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, loud, low arousal, neutral valence.",V23,S73,high,fast,loud,low,neutral
V23_S74.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, loud, low arousal, positive valence.",V23,S74,high,fast,loud,low,positive
V23_S75.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, loud, neutral arousal, negative valence.",V23,S75,high,fast,loud,neutral,negative
V23_S76.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, loud, neutral arousal, neutral valence.",V23,S76,high,fast,loud,neutral,neutral
V23_S77.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, loud, neutral arousal, positive valence.",V23,S77,high,fast,loud,neutral,positive
V23_S78.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, loud, high arousal, negative valence.",V23,S78,high,fast,loud,high,negative
V23_S79.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, loud, high arousal, neutral valence.",V23,S79,high,fast,loud,high,neutral
V23_S80.wav,"Voice: young, male, high pitch, and clear texture.","Style: fast speed, loud, high arousal, positive valence.",V23,S80,high,fast,loud,high,positive
V24_S0.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, quiet, low arousal, negative valence.",V24,S0,high,slow,quiet,low,negative
V24_S1.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, quiet, low arousal, neutral valence.",V24,S1,high,slow,quiet,low,neutral
V24_S2.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, quiet, low arousal, positive valence.",V24,S2,high,slow,quiet,low,positive
V24_S3.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, quiet, neutral arousal, negative valence.",V24,S3,high,slow,quiet,neutral,negative
V24_S4.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, quiet, neutral arousal, neutral valence.",V24,S4,high,slow,quiet,neutral,neutral
V24_S5.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, quiet, neutral arousal, positive valence.",V24,S5,high,slow,quiet,neutral,positive
V24_S6.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, quiet, high arousal, negative valence.",V24,S6,high,slow,quiet,high,negative
V24_S7.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, quiet, high arousal, neutral valence.",V24,S7,high,slow,quiet,high,neutral
V24_S8.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, quiet, high arousal, positive valence.",V24,S8,high,slow,quiet,high,positive
V24_S9.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, normal loudness, low arousal, negative valence.",V24,S9,high,slow,normal,low,negative
V24_S10.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, normal loudness, low arousal, neutral valence.",V24,S10,high,slow,normal,low,neutral
V24_S11.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, normal loudness, low arousal, positive valence.",V24,S11,high,slow,normal,low,positive
V24_S12.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, normal loudness, neutral arousal, negative valence.",V24,S12,high,slow,normal,neutral,negative
V24_S13.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, normal loudness, neutral arousal, neutral valence.",V24,S13,high,slow,normal,neutral,neutral
V24_S14.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, normal loudness, neutral arousal, positive valence.",V24,S14,high,slow,normal,neutral,positive
V24_S15.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, normal loudness, high arousal, negative valence.",V24,S15,high,slow,normal,high,negative
V24_S16.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, normal loudness, high arousal, neutral valence.",V24,S16,high,slow,normal,high,neutral
V24_S17.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, normal loudness, high arousal, positive valence.",V24,S17,high,slow,normal,high,positive
V24_S18.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, loud, low arousal, negative valence.",V24,S18,high,slow,loud,low,negative
V24_S19.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, loud, low arousal, neutral valence.",V24,S19,high,slow,loud,low,neutral
V24_S20.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, loud, low arousal, positive valence.",V24,S20,high,slow,loud,low,positive
V24_S21.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, loud, neutral arousal, negative valence.",V24,S21,high,slow,loud,neutral,negative
V24_S22.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, loud, neutral arousal, neutral valence.",V24,S22,high,slow,loud,neutral,neutral
V24_S23.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, loud, neutral arousal, positive valence.",V24,S23,high,slow,loud,neutral,positive
V24_S24.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, loud, high arousal, negative valence.",V24,S24,high,slow,loud,high,negative
V24_S25.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, loud, high arousal, neutral valence.",V24,S25,high,slow,loud,high,neutral
V24_S26.wav,"Voice: young, male, high pitch, and raspy texture.","Style: slow speed, loud, high arousal, positive valence.",V24,S26,high,slow,loud,high,positive
V24_S27.wav,"Voice: young, male, high pitch, and raspy texture.","Style: normal speed, quiet, low arousal, negative valence.",V24,S27,high,normal,quiet,low,negative
V24_S28.wav,"Voice: young, male, high pitch, and raspy texture.","Style: normal speed, quiet, low arousal, neutral valence.",V24,S28,high,normal,quiet,low,neutral
V24_S29.wav,"Voice: young, male, high pitch, and raspy texture.","Style: normal speed, quiet, low arousal, positive valence.",V24,S29,high,normal,quiet,low,positive
V24_S30.wav,"Voice: young, male, high pitch, and raspy texture.","Style: normal speed, quiet, neutral arousal, negative valence.",V24,S30,high,normal,quiet,neutral,negative
V24_S31.wav,"Voice: young, male, high pitch, and raspy texture.","Style: normal speed, quiet, neutral arousal, neutral valence.",V24,S31,high,normal,quiet,neutral,neutral
V24_S32.wav,"Voice: young, male, high pitch, and raspy texture.","Style: normal speed, quiet, neutral arousal, positive valence.",V24,S32,high,normal,quiet,neutral,positive
V24_S33.wav,"Voice: young, male, high pitch, and raspy texture.","Style: normal speed, quiet, high arousal, negative valence.",V24,S33,high,normal,quiet,high,negative
V24_S34.wav,"Voice: young, male, high pitch, and raspy texture.","Style: normal speed, quiet, high arousal, neutral valence.",V24,S34,high,normal,quiet,high,neutral
